id,clave,variante,descripcion,informacion,disponible,marca,categoria,existencias,precioant,precio,destacado,orden_prod,orden_cat,createdat
1690,SS18B36,YJ6,Pepe Silicon  Pennsylvania |Blanco 280 ml,"Cartucho Transparente 280 ml 

Sellador de curado acético multiusos para superficies lisas o juntas entre materiales que necesiten ser impermeables y herméticos. Cura rápidamente al contacto con la humedad del medio ambiente, formando un sello durable, resistente y económico.
",1 día hábil,Pennsylvania,Sellado,0,,$68.00,FALSE,527,0,2026-06-01 17:24:31.207427
1691,SPO4AM1,H8U,Espuma De Poliuretano  Pens Foam  Pennsylvania |Lata 750 ML,"Espuma expandible de poliuretano, ideal para rellenar, aislar y sellar. Es ideal en juntas de marcos de puertas y ventanas, en sellos de perforaciones de ductos. Está diseñada para rellenar, tanto en superficies planas como irregulares. Una vez aplicada y curada, es necesario pintarla.

Ventajas:
Se puede cortar y lijar una vez curado.
Se aplica fácilmente.
Se expande 300% de su volumen.",1 día,Pennsylvania,Sellado,0,,$163.10,FALSE,510,0,2026-06-01 17:24:31.207427
1692,SPO4AM1C,H8U,Espuma De Poliuretano  Pens Foam  Pennsylvania |Caja con 12 piezas 750 ml,"Espuma expandible de poliuretano, ideal para rellenar, aislar y sellar. Es ideal en juntas de marcos de puertas y ventanas, en sellos de perforaciones de ductos. Está diseñada para rellenar, tanto en superficies planas como irregulares. Una vez aplicada y curada, es necesario pintarla.

Ventajas:
Se puede cortar y lijar una vez curado.
Se aplica fácilmente.
Se expande 300% de su volumen.",1 día,Pennsylvania,Sellado,0,"$1,940.00","$1,696.68",FALSE,510,0,2026-06-01 17:24:31.207427
1693,AQRPLAK,JKA,Panel de cemento Aquaroc Pro|1.22 x 2.44,"Placa de cemento para exterior. Recubierta con malla de fibra de vidrio polimerizada embebida en la superficie. Por su composición, Aquaroc Max ™es ideal para instalarse en sistemas expuestos a la intemperie, o contacto directo y constante con agua, pues al ser de cemento esto no afecta sus propiedades físicas o dimensionales. Con medidas de 1,22 m (4') de ancho, 2,44m",1 día,Gyproc,Tablaroca y durock,150,,$740.00,TRUE,525,0,2026-06-01 17:24:31.207427
1694,M00354234,YAV,Tablaroca X terium Glasroc|1.22x 2.44,"X-terium, plaka de yeso para muros, plafones y elementos de fachadas que proporcionan ventajas como una fácil y rápida instalación y ligereza contra otros sistemas constructivos para exterior, lo que hace muy eficiente su instalación en términos de avance de obra, y reducción de carga en la estructura principal. 

Es una placa de yeso sintético no combustible especialmente formulado para resistir la humedad y el crecimiento de hongos y algas, recubiertas con una membrana de fibra de vidrio reforzado para resistir cualquier condición de intemperie",1 día,Gyproc,Tablaroca y durock,300,,$740.00,TRUE,510,0,2026-06-01 17:24:31.207427
1695,M00533388,GY6,Tablaroca  Easi Lite  |1.22 x 2.44,"laka de yeso y aditivos recubiertas con
cartoncillo especial de alta resistencia de
1,22 m (4') de ancho, 2,44 m (8') de largo,
y 12,7 mm de espesor. Presenta los lados
largos con rebaje y los cortos en corte
cuadrado o recto.
Fabricadas bajo la norma estandar ASTM
C 1396.
Usos en sistemas de muros y plafones
interiores, cajillos, bóvedas, lambrines,
y cualquier elemento interior no
expuesto a condiciones de humedad",1 día,Gyproc,Tablaroca y durock,0,,$185,FALSE,510,0,2026-06-01 17:24:31.207427
1696,M00354222,04I,BASECOAT BUNKER MAX PLAKA  |20kg,"El compuesto BunkerMax Base Coat es un adhesivo fabricado a base de cemento con
agregados inertes y polímeros acrílicos, especialmente fabricado para aplicarse en las juntas
entre X-terium y BunkerMax, así como para su aplicación a dos capas sobre la superficie de
éstas. Se presenta en polvo para prepararse mezclando con agua potable para obtener una
consistencia homogénea y suave",1 día hábil,Gyproc,Compuestos y cintas,0,,$380.93,FALSE,7,7,2026-06-01 17:24:31.207427
1697,M00665426,ZQ4,PLAFON BAROQUE |Lana Mineral 61 x61 CAJA CON 16 pz,"CARACTERÍSTICAS
- Patrón fisurizado 100% no direccional
- Estética excelente y rendimiento acústico extraordinario por un precio
fantástico.
- Variedad de opciones de detalle del borde y tamaños de panel",1 día,Gyproc,Plafones y suspension,0,,"$1,592.65 ",FALSE,2,2,2026-06-01 17:24:31.207427
1698,M00354224,WR2,RD + MIX PLAKA |Caja de 22 kg,"Compuesto pre-mezclado a base de vidrio listo para aplicarse en el tratamiento de juntas en placas de yeso.
Color: Blanco
Secado final:24 hrs
",1 día,Gyproc,Compuestos y cintas,0,,$324.10,FALSE,6,5,2026-06-01 17:24:31.207427
1699,M00354232,WR2,RD + MIX PLAKA |Cubeta de 28kg,"Compuesto pre-mezclado a base de vidrio listo para aplicarse en el tratamiento de juntas en placas de yeso.
Color: Blanco
Secado final:24 hrs
",1 día,Gyproc,Compuestos y cintas,0,,$526.49,FALSE,15,15,2026-06-01 17:24:31.207427
1703,916,R3P,Piston para herramienta de fijación |Piston Gb350A,Pistón para herramientas de fijación Gb350a,1 día,Gram bel,Sistemas de fijacion convencional.,0,,$499.99,FALSE,0,0,2026-06-01 17:24:31.207427
1709,21610,O1K,"Flexómetro azul 5 m cinta 19 mm, en tarjeta  truper  |5mm","
ESPECIFICACIONES
Longitud 5 m (16ft)
Ancho de la cinta 3/4"" (19mm)
Extensión máxima 1.7 m
Exactitud ± 1.2 mm
Escala cm-mm / ft-in
Color de la cinta Blanco
Empaque Tarjeta plástica

CARACTERÍSTICAS
Cuerpo fabricado en ABS de alto impacto color azul
Cinta cubierta con laca para evitar rayaduras y desgaste de la impresión
Clip metálico para fijarlo al cinturón
Correa de PVC para muñeca

USOS
Medición",1 día,Truper,Herramientas,0,,$54.00,TRUE,616,2,2026-06-01 17:24:31.207427
171,947538,29,Cempanel Liso |12 MM 1.22 x 3.05 Mts Primer,"Apariencia tipo concreto, las placas de CEMPANEL Liso funcionan en fachadas ofreciendo un estilo vanguardista y elegante, se puede utilizar tanto en exterior como interior y muros decorativos.

Se pueden utilizar en muros exteriores e interiores, fachadas, faldones, plafones muros curvados, cubiertas de azotea e inclusive en entrepisos; disponible en espesores de 4, 6, 8, 10, 12 y 18 mm.",1 a 2 días hábiles,Cempanel,Cempanel,0,,"$1,734.08",FALSE,12,14,2026-06-01 17:24:31.207427
1710,16765,KBB,"Escalera tubular plegable, 4 peldaños, aluminio, Truper |4 peldaños ","Escalerillas plegables de aluminio, tipo III, 150 kg
Peldaños

Códigos y Claves de familia
Ficha familia
Plegables para fácil almacenamiento y transportación
Barandal alto que brinda mayor estabilidad
Con bloqueo de seguridad
Peldaño grande de acero y peldaños antiderrapantes de aluminio
Tacones plásticos antiderrapantes

Especificaciones
Generales
Tipo III
Capacidad de carga 150 kg
Empaque individual Etiqueta

16765 ESTU-4A 4 1.4 m (4.7') 2.8 m (9.2') 0.8 m 0.07 m³",1 día,Truper,Herramientas,0,,"$1,265.00",FALSE,2,2,2026-06-01 17:24:31.207427
1711,14658,5AM,"Rotomartillo 1/2' 750 W, profesional, Truper |Rotomartillo 1/2' 750 W, profesional, ","Rotomartillo profesional 1/2"", 750 W
CÓDIGO:
14658
CLAVE:
ROTO-1/2A8


CARACTERÍSTICAS
Motor de 750 W, balero de bolas que prolonga la vida útil de la máquina
Selector de función taladro o rotomartillo, con velocidad variable reversible
Mango auxiliar de plastico con giro de 360° para mayor comodidad y mayor control en el perforado
Para perforaciones en concreto, madera y metal
Botón de uso continuo
Rotomartillo
Taladro
Selector de función taladro o rotomartillo, con velocidad variable reversible
Mango auxiliar de plastico con giro de 360° para mayor comodidad y mayor control en el perforado


NORMA
Cumple la norma NOM-003-SCFI


ESPECIFICACIONES
Broquero: 1/2"" (13 mm)
Potencia: 750 W
Tensión / Frecuencia : 127 V / 60 Hz
Consumo : 5.4 A
Velocidad: 0 - 3,100 rpm
Golpes : 0 - 50,000 gpm
Ø Perforación en concreto: 1/2"" (13 mm)
Ø Perforación en acero: 1/2"" (13 mm)
Ø Perforación en madera: 1/2"" (13 mm)
Ciclo de trabajo: 30 minutos de trabajo por 15 minutos de descanso. Máximo diario 3 horas",1 día,Truper,Herramientas,0,,$745.00,TRUE,0,0,2026-06-01 17:24:31.207427
1712,19323,7YS,"Rotomartillo SDS Plus 6 Joules 1600 W, industrial, Truper |Rotomartillo SDS Plus 6 J","ROTOMARTILLO SDS PLUS, 6 JOULES

CÓDIGO:
19323

CLAVE:
ROEL-60N

CARACTERÍSTICAS
Sistema de inserción rápida SDS plus y sistema antivibración
Motor de 6 Joules, montado sobre balero de bolas para mayor vida útil y mejor desempeño
Selector de función: taladro, rotomartillo, cincelado, cincel más ángulo ajustable
Mango auxiliar antiderrapante con giro de 360° para mayor comodidad y mayor control en el perforado
Para perforación en concreto, madera y metal
Varilla de control de profundidad
GAR-3
19323-08
Cincelado
19323-07
Taladro
19323-06
Rotomartillo
19323-05
Piedra
19323-04
Ladrillo
19323-03
Concreto
19323-02
Modo libre, puede girar el cincel en cualquier posición
19323-01
NOR-28
19323-09
Cincel mas ángulo ajustable

NORMA
Cumple la norma NOM-003-SCFI

ESPECIFICACIONES
Broquero SDS plus
Energía de impacto 6 Joules
Potencia 1 600 W
Tensión / Frecuencia 127 V / 60 Hz
Consumo 12.5 A
Velocidad variable 0 - 850 rpm
Golpes 0 - 4,780 gpm
Ø Perforación en concreto 1 1/4"" (32 mm)
Ø Perforación ",1 día,Truper,Herramientas,0,,"$3,150.00",FALSE,0,0,2026-06-01 17:24:31.207427
1713,16026,SLP,"Escalera de extensión tipo III, 16 peldaños, Truper |Escalera de extensión, tipo II","ESPECIFICACIONES
Tipo III
Número de peldaños 16
Capacidad de carga 91 kg
Altura extendida 4.88 m (16')
Altura sin extender 2.44 m (8')
Alcance máximo 3.96 m (13')
Volumen 0.13 m³
Ancho de peldaños 3.2 cm
Peso 7.7 kg
Empaque Granel

CARACTERÍSTICAS
Fabricada de aluminio con peldaños antiderrapantes en forma ""D"" y zapata giratoria con base antideslizante
Con sujetadores para asegurar la escalera en cada nivel ajustable
Doble seguro de gravedad de cierre rápido",1 día,Truper,Herramientas,0,,"$3,100.00",TRUE,0,0,2026-06-01 17:24:31.207427
1714,10435,IAU,"Escalera de tijera tipo II 3 peldaños, Truper |tipo II 3 peldaños","ESPECIFICACIONES
Tipo II
Número de peldaños 3
Capacidad de carga 102 kg
Altura 1.22 m (4')
Alcance máximo 2.44 m (8')
Apertura lateral 75 cm
Volumen 0.07 m³
Ancho de peldaños 3"" (7.62cm)
Peso 3.8 kg
Empaque Granel

CARACTERÍSTICAS
Fabricada en aluminio
Tacones de plástico y peldaños antiderrapantes
Separadores externos para mayor estabilidad y refuerzos en peldaño inferior para mayor resistencia

USOS
Semiprofesional",1 día,Truper,Herramientas,0,,"$1,299.00",TRUE,23,14,2026-06-01 17:24:31.207427
1715,12793,NLV,"Rotomartillo compacto inalámbrico 3/8', 12 V, Truper |BATERÍA ION LITIO, 12 V","ROTOMARTILLO INALÁMBRICO COMPACTO, BATERÍA ION LITIO, 12 V

CÓDIGO:
12793

CLAVE:
ROTI-12AC

CARACTERÍSTICAS
Caja de doble engranaje con 20 Nm de poder
Batería de Ion-Litio con 12 V de tensión, dura 2 veces más que las convencionales
Ajuste rápido de torque, 18 configuraciones para un funcionamiento adecuado en cada tarea
Selector de 2 velocidades, con control de sentido de rotación
Broquero de cambio rápido con seguro de retención
Diseño compacto
Luz LED para mayor visibilidad e iluminación del área de trabajo
Ideal para taladrar, atornillador y destornillador
GAR-2
NOR-28
12793-01
Más tiempo de vida Mayor velocidad de carga
12793-02
Incluyen batería ion litio
12793-03
Rotomartillo
12793-04
Taladro
12793-05
Destornillador

NORMA
Cumple la norma NOM-003-SCFI

ESPECIFICACIONES
Tensión de la batería Ion litio 12 V, 1.5 Ah
Broquero 3/8"" (10 mm) sin llave
Tiempo de recarga 1 h 15 minutos
Velocidad 0 - 350 rpm / 0 - 1,250 rpm
Golpes 0 - 5,600 gpm / 0 - 20,000 gpm
Torque 20 Nm con 18 configu",1 día,Truper,Herramientas,0,,"$1,145.00",FALSE,43,14,2026-06-01 17:24:31.207427
1716,14659,UUH,"Rotomartillo 1/2"" 850 W, profesional, Truper |Rotomartillo 1/2.in 850 W, profesional","ROTOMARTILLO 1/2"", PROFESIONAL, 850 W

CÓDIGO:
14659

CLAVE:
ROTO-1/2A9

CARACTERÍSTICAS
Motor de 850 W, balero de bolas que prolonga la vida útil de la máquina
Caja de engranes de aluminio
Selector de función taladro o rotomartillo, con velocidad variable reversible
Mango auxiliar con giro de 360° para mayor comodidad y mayor control en el perforado
Para perforación en concreto, madera y metal
Botón de uso continuo
GAR-2
NOR-28
14659-01
Rotomartillo
14659-02
Taladro

NORMA
Cumple la norma NOM-003-SCFI

ESPECIFICACIONES
Broquero 1/2"" (13 mm)
Potencia 850 W
Tensión / Frecuencia 127 V / 60 Hz
Consumo 6.75 A
Velocidad 0 - 3,100 rpm
Golpes 0 - 50,000 gpm
Ø Perforación en concreto 1/2"" (13 mm)
Ø Perforación en acero 1/2"" (13 mm)
Ø Perforación en madera 1 1/4"" (32 mm)
Ciclo de trabajo 30 minutos de trabajo por 15 minutos de descanso. Máximo diario 3 horas
Peso 2.4 kg

INCLUYE
Varilla de control de profundidad
Mango auxiliar 360°
Llave para broquero",1 día,Truper,Herramientas,0,,"$1,050.00",FALSE,3,3,2026-06-01 17:24:31.207427
1717,M00533389,4F8,Tablaroca Easi lite Anti Moho|1.22 x 2.44,"Evita la propagación de Moho Plakas de yeso y aditivos recubiertas con cartoncillo especial de alta resistencia de 1,22 m (4') de ancho, 2,44 m (8') de largo, y 12,7 mm de espesor. Presenta los lados largos con rebaje y los cortos en corte cuadrado o recto. Fabricadas bajo la norma estandar ASTM C 1396.",1 día,Gyproc,Tablaroca y durock,0,,$197.57,FALSE,3,18,2026-06-01 17:24:31.207427
1718,503,DZE,Anclaje Químico Gram Bel  |GU-500 400ML,"Cartucho de inyección formado por dos componentes; uno de resina epóxica y otro endurecedor, lo cual brinda altas cargas y curado en tiempo adecuado.
Para fijar varilla roscada, tornillos y algunos otros elementos de fijación que se necesiten dentro del concreto.
Para cargas estáticas y dinámicas, no contiene estireno.
El cartucho dual contiene la resina y el catalizador en compartimentos separados, que al ser mezclados y dispensados simultáneamente en las proporciones correctas con la boquilla de aplicación (incluida en cada paquete), generan la formula adecuada para su instalación, para todo esto debe usar el aplicador (no incluido) con doble embolo de 400 ml.",1 día,Gram bel,Sistemas de fijacion convencional.,100,,$446.60,FALSE,1,1,2026-06-01 17:24:31.207427
1719,538,6W9,Pistola aplicadora  Gram Bel  |Aplicadora de Resina,"La herramienta es el complemento de la resina epóxica ya que ayuda a poder aplicar de manera fácil y rápido en aquellas áreas de trabajo donde se requiera su uso.
Incluye boquilla para cartucho
Herramienta manual de inyección de cartuchos
",1 día,Gram bel,Sistemas de fijacion convencional.,0,,$798.00,FALSE,3,3,2026-06-01 17:24:31.207427
1723,SPO1B65,1WJ,Sellador Duretán Salchicha 600ml Pennsylvania  |Blanco salchicha 600ml,"El sellador de poliuretano es ideal para emboquillados, sellos perimetrales y sellos de láminas en techumbres, así como para juntas que requieran ser impermeables o herméticas. Es útil para materiales lisos o porosos, como aluminio y muro.

Se adhiere a superficies porosas con lisas, sin necesidad de usar primer.
Resiste el ataque de microorganismos.
No escurre en juntas verticales (ancho máximo de junta: 20 mm).
Resiste a la humedad salina, intemperie y envejecimiento.",1 día,Pennsylvania,Sellado,0,,$184.59,FALSE,2,2,2026-06-01 17:24:31.207427
1724,SPO1N65,1WJ,Sellador Duretán Salchicha 600ml Pennsylvania  |Negro salchicha 600ml,"El sellador de poliuretano es ideal para emboquillados, sellos perimetrales y sellos de láminas en techumbres, así como para juntas que requieran ser impermeables o herméticas. Es útil para materiales lisos o porosos, como aluminio y muro.

Se adhiere a superficies porosas con lisas, sin necesidad de usar primer.
Resiste el ataque de microorganismos.
No escurre en juntas verticales (ancho máximo de junta: 20 mm).
Resiste a la humedad salina, intemperie y envejecimiento.",1 día,Pennsylvania,Sellado,0,,$184.59,FALSE,15,0,2026-06-01 17:24:31.207427
1725,SPO1N66,1WJ,Sellador Duretán Salchicha 600ml Pennsylvania  |Gris Salchicha 600ml,"El sellador de poliuretano es ideal para emboquillados, sellos perimetrales y sellos de láminas en techumbres, así como para juntas que requieran ser impermeables o herméticas. Es útil para materiales lisos o porosos, como aluminio y muro.

Se adhiere a superficies porosas con lisas, sin necesidad de usar primer.
Resiste el ataque de microorganismos.
No escurre en juntas verticales (ancho máximo de junta: 20 mm).
Resiste a la humedad salina, intemperie y envejecimiento.",1 día,Pennsylvania,Sellado,0,,$184.59,FALSE,14,9,2026-06-01 17:24:31.207427
1727,1010381,4GZ,Aislhogar R11 Owens Corning  |R-11  3.5.in .61 x 15.24 Mts,"Aislamiento térmico y acústico R-11 a base de fibra de vidrio, de 3.5"" de espesor por 24"" de ancho por 50 pies de largo, sin recubrimiento de papel. 
Usos y aplicaciones:
Ideal para colocar entre los espacios libres en el interior de techos y pisos falsos, muros a base de yeso y canceles metálicos o de madera.
Ventajas:
Máxima eficiencia térmica y acústica. Fácil de instalar y manejar. Bajo mantenimiento y larga duración.",1 día,Owens corning,Aislantes,0,,$915.19,FALSE,1,0,2026-06-01 17:24:31.207427
1728,RMPR1.5,87,Ready Mix  Panel Rey |1.5Kg Panel Rey,"Ready Mix Panel Rey ideal para relleno y resane de juntas en tableros de yeso.

Uso:Interior

Rendimiento Aprox : 1.7 mts2/Kg ",1 día,Panel Rey,Compuestos y cintas,100,,$88.24,TRUE,21,15,2026-06-01 17:24:31.207427
1729,M00354100,2BZ,Adhesivo para Enchapado Webertherm|Saco 25 kg,"El adhesivo para enchapes Saint-Gobain Plaka es una pasta adhesiva aditivada especialmente para realizar enchapado de plakas de yeso para interiores, como son Plaka STD, Plaka RH y Plaka RF, sobre soportes secos como mampostería o bloques los cuales deben estar exentos de polvo.

Mezcla de producto:
Utilizar 800 ml. de agua por cada kilo de ADHesivo Plaka.En un contenedor limpio de residuos colocar el agua y posteriormente espolvorear de manera uniforme el producto y posteriormente batir de manera enérgica durante 15 segundos aproximadamente para obtener una mezcla homogénea.
Con tiempo de aplicación de 1 hora y tiempo de secado de 24 hrs. ",1 día,Gyproc,Compuestos y cintas,80,,$314.42,FALSE,21,0,2026-06-01 17:24:31.207427
1730,508,GH1,Fulminante Calibre 22|Verde,"artuchos Industriales o fulminantes para fijaciones de alta velocidad, repetitivas y de gran volumen.

Calibre: 22 
Color:Rojo
Contenido: Caja con 100 Piezas  ",1 día,Gram bel,Sistemas de fijacion convencional.,0,,$259.99,FALSE,1,12,2026-06-01 17:24:31.207427
1731,45272,SPI,"Calentador solar de agua, 15 tubos, 195L, 5 personas, Foset |Calentador 15","Utiliza la energía del sol para calentar el agua, funciona sin gas
Tanque interno y estructura fabricados de acero inoxidable
Tanque con aislamiento térmico de alto nivel que conserva el agua caliente por más tiempo
Alcanza temperaturas superiores a 70°C
Tubos colectores de radiación solar",1 día,Truper,,2,,"$6,450.00",TRUE,0,0,2026-06-01 17:24:31.207427
1732,12639,89Z,Cinta métrica larga  |12639,"Cubierta de PVC anti-impacto
3X mayor velocidad de rebobinado
Cinta impresa por ambos lados
Asa desmontable incluida",1 día,Truper,Herramientas,0,,$295.00,FALSE,19,10,2026-06-01 17:24:31.207427
1733,12638,89Z,Cinta métrica larga  |12638,"Cubierta de PVC anti-impacto
3X mayor velocidad de rebobinado
Cinta impresa por ambos lados
Asa desmontable incluida",1 día,Truper,Herramientas,0,,$229,FALSE,4,4,2026-06-01 17:24:31.207427
1734,12640,89Z,Cinta métrica larga  |12640,"Cubierta de PVC anti-impacto
3X mayor velocidad de rebobinado
Cinta impresa por ambos lados
Asa desmontable incluida",1 día,Truper,Herramientas,0,,$475.00,FALSE,0,0,2026-06-01 17:24:31.207427
1735,15003,6J2,Bomba sumergible TRUPER |15003,"Diseñada para uso doméstico e industrial como en cisternas, fuentes, albercas, oxigenación y circulación de agua
Altura máxima: 33 m
Flujo máximo: 117 L/min
Profundidad de inmersión máxima: 5 m
Rejillas filtradoras de partículas",1 día,Truper,Herramientas,0,,"$3,595.00",FALSE,22,16,2026-06-01 17:24:31.207427
1736,16740,4SM,"Escalera de tijera tipo III 2 escalones, Truper |16740 ","Estructura de aluminio
Peldaños antiderrapantes 3"" (8 cm)
Separadores externos para mayor estabilidad
Doble refuerzo en peldaños inferiores para mayor resistencia
*Alcance máximo para una persona de 1.68 m de estatura
Tacones plásticos antiderrapantes
Meseta plástica con ranura para herramientas

Tipo: III
Capacidad de carga: 150 kg
Número de peldaños: 2
Altura: 0.9 m (3')
Alcance máximo*: 2.1 m (7')
Apertura lateral: 0.59 m
Volumen: 0.05 m³
Peso: 3 kg
",1 día,Truper,Herramientas,0,,$949.99,FALSE,8,7,2026-06-01 17:24:31.207427
1738,44199,GZQ,"Bolsa con 50 taquetes de plástico 1/4""|1/4.in","Fabricado en polietileno

Anclas que evitan el giro

Cinturones de resistencia y anclas retráctiles de fijación

Ideal para instalaciones a la intemperie por su resistencia a la humedad",1 día,Truper,Tornilleria,100,,$24.00,FALSE,6,5,2026-06-01 17:24:31.207427
1739,44341,8HS,"Bolsa con 100 pijas #6 x 2"" multiusos | 6X2""","Fabricadas en acero con acabado fosfatado negro para mayor protección contra corrosión

Para trabajos en madera, aglomerados y paneles de yeso o tablaroca",1 día,Truper,Tornilleria,100,,$39.00,FALSE,7,6,2026-06-01 17:24:31.207427
174,947518,29,Cempanel Liso |18 MM 1.22 x 2.44 Mts,"Apariencia tipo concreto, las placas de CEMPANEL Liso funcionan en fachadas ofreciendo un estilo vanguardista y elegante, se puede utilizar tanto en exterior como interior y muros decorativos.

Se pueden utilizar en muros exteriores e interiores, fachadas, faldones, plafones muros curvados, cubiertas de azotea e inclusive en entrepisos; disponible en espesores de 4, 6, 8, 10, 12 y 18 mm.",2 a 4 días hábiles,Cempanel,Cempanel,0,,"$1,960.13",FALSE,8,8,2026-06-01 17:24:31.207427
1740,103058,TA3," escofina para muros de yeso, 6"" |6""","Cuerpo metálico y cuchilla de acero

Diseñado para usar con una mano

Ideal para desbastar o ajustar cortes en placas de yeso laminado

Acabado fino",1 día,Truper,Tablaroca y durock,100,,$175.00,FALSE,10,0,2026-06-01 17:24:31.207427
1741,13472,BLN,"Lubricante multiusos en aerosol. ""Aflojatodo""| 550ml (19oz) ","Super penetrantes
Absorben la humedad
Protegen contra la corrosión
Limpian superficies con polvo, grasa, pegamento
Para la mayoría de los materiales excepto policarbonato y poliestireno
Incluye aplicador para lugares difícil acceso
Incluyen aplicador para lugares de difícil acceso",1 día,Truper,Herramientas,100,,$97.00,TRUE,620,0,2026-06-01 17:24:31.207427
1742,13468,BLN,"Lubricante multiusos en aerosol. ""Aflojatodo""|110ml (4oz)","Super penetrantes
Absorben la humedad
Protegen contra la corrosión
Limpian superficies con polvo, grasa, pegamento
Para la mayoría de los materiales excepto policarbonato y poliestireno
Incluye aplicador para lugares difícil acceso
Incluyen aplicador para lugares de difícil acceso",1 día,Truper,Herramientas,100,,$37.00,FALSE,7,10,2026-06-01 17:24:31.207427
1743,13469,BLN,"Lubricante multiusos en aerosol. ""Aflojatodo""|235ml (8oz)","Super penetrantes
Absorben la humedad
Protegen contra la corrosión
Limpian superficies con polvo, grasa, pegamento
Para la mayoría de los materiales excepto policarbonato y poliestireno
Incluye aplicador para lugares difícil acceso
Incluyen aplicador para lugares de difícil acceso",1 día,Truper,Herramientas,100,,$49.00,FALSE,8,11,2026-06-01 17:24:31.207427
1744,13470,BLN,"Lubricante multiusos en aerosol. ""Aflojatodo""|345ml (12oz)","Super penetrantes
Absorben la humedad
Protegen contra la corrosión
Limpian superficies con polvo, grasa, pegamento
Para la mayoría de los materiales excepto policarbonato y poliestireno
Incluye aplicador para lugares difícil acceso
Incluyen aplicador para lugares de difícil acceso",1 día,Truper,Herramientas,100,,$65.00,FALSE,9,8,2026-06-01 17:24:31.207427
1745,13471,BLN,"Lubricante multiusos en aerosol. ""Aflojatodo""|400ml  (14oz)","Super penetrantes
Absorben la humedad
Protegen contra la corrosión
Limpian superficies con polvo, grasa, pegamento
Para la mayoría de los materiales excepto policarbonato y poliestireno
Incluye aplicador para lugares difícil acceso
Incluyen aplicador para lugares de difícil acceso",1 día,Truper,Herramientas,100,,$72.00,FALSE,20,19,2026-06-01 17:24:31.207427
1746,12500,6P4,"Cinta de aislar | 18 m x 19 mm, negra ","Cinta de PVC

Base de adhesivo hule - resina para mayor adherencia en temperaturas frías y de calor (0 °C a 80 °C)

Retardante de flama y excelente flexibilidad",1 día,Truper,Compuestos y cintas,100,,$18.00,TRUE,10,9,2026-06-01 17:24:31.207427
1747,12500-paq,6P4,Cinta de aislar |Paquete de 10 piezas,"Cinta de PVC

Base de adhesivo hule - resina para mayor adherencia en temperaturas frías y de calor (0 °C a 80 °C)

Retardante de flama y excelente flexibilidad",1 día,Truper,Compuestos y cintas,100,,$145.00,TRUE,21,20,2026-06-01 17:24:31.207427
1748,12589,6FE,"Cinta masking tape | 1/2"" x 50 m","Adhesivo de caucho natural con respaldo de papel crepé de larga duración

Remoción limpia hasta por 3 días

Para superficies lisas y rugosas

Uso en interiores, alta capacidad de adherencia

Ideal para enmascarados de pintura, etiquetados y sujeciones en general",1 día,Truper,Herramientas,100,,$24.00,FALSE,17,16,2026-06-01 17:24:31.207427
1749,12589-paq,6FE,"Cinta masking tape |1/2"" x 50 m 6pz",,,Truper,Herramientas,100,,$129.00,FALSE,19,0,2026-06-01 17:24:31.207427
1750,11625,1FB,Lija de agua grano 280 de carburo de silicio |1 pieza,"Longitud 11"" (279.4mm)
Ancho 9"" (228.6)
Grano 280",1 día,Truper,Herramientas,0,,$9.00,FALSE,6,7,2026-06-01 17:24:31.207427
1751,11625-paq,1FB,Lija de agua grano 280 de carburo de silicio |25 piezas,"Longitud 11"" (279.4mm)
Ancho 9"" (228.6)
Grano 280",,Truper,Herramientas,100,,$225.00,FALSE,11,12,2026-06-01 17:24:31.207427
1752,20530,"6,00E+04",Cinta de para ducto. | 50 m espesor 0.16 mm,"Fabricada de polietileno reforzada con malla de algodón

Adhesivo hot melt",1 día,Truper,Compuestos y cintas,0,,$110.00,FALSE,18,17,2026-06-01 17:24:31.207427
1753,20529,"6,00E+04",Cinta de para ducto. | Cinta de 30 m 0.16 mm,"Fabricada de polietileno reforzada con malla de algodón

Adhesivo hot melt",1 día,Truper,Compuestos y cintas,0,,$75.00,FALSE,0,0,2026-06-01 17:24:31.207427
1754,751022,6QV,"CLAVO CON RONDANA 2"" |2 PULGADAS ","Clavo para Concreto 2""",1 día,Gram bel,Sistemas de fijacion convencional.,100,,$206.48,FALSE,0,0,2026-06-01 17:24:31.207427
1755,751023,48E,"CLAVO CON RONDANA 3"" |3 PULGADAS","Clavo con rondana de 3"" ",1 día,Gram bel,Sistemas de fijacion convencional.,0,,$257.52,FALSE,617,3,2026-06-01 17:24:31.207427
1756,1886120,CC1,Basecoat Blanco  |20 kg,"Baja Permeabilidad: Protege sus superficies contra la humedad, asegurando una larga durabilidad.

Flexibilidad Superior: Ideal para perfilar esquinas y ocultar accesorios plásticos.

Versatilidad de Aplicación: Perfecto para uso en muros y plafones, tanto interiores como exteriores.

Acabado Estándar: Disponible en colores blanco y gris, proporcionando un acabado estético y profesional.

Presentación Práctica: Disponible en sacos de 20Kg, facilitando su transporte y almacenamiento.",1 día,Mapei,Compuestos y cintas,100,,$335.82,FALSE,5,0,2026-06-01 17:24:31.207427
